TransactionDate,DateKey,Year,Month,Day,DayOfWeek
2024-02-06 14:10:35.970383,20240206,2024,2,6,1
2024-01-22 18:19:35.970386,20240122,2024,1,22,0
2024-02-14 17:16:35.970389,20240214,2024,2,14,2
2023-11-08 02:22:35.970393,20231108,2023,11,8,2
2023-10-23 18:25:35.970397,20231023,2023,10,23,0
2024-08-10 07:50:35.970400,20240810,2024,8,10,5
2024-05-26 03:56:35.970403,20240526,2024,5,26,6
2024-07-26 08:03:35.970407,20240726,2024,7,26,4
2024-06-26 17:51:35.970410,20240626,2024,6,26,2
2024-09-06 17:10:35.970413,20240906,2024,9,6,4
2024-09-20 14:33:35.970417,20240920,2024,9,20,4
2024-02-22 18:55:35.970420,20240222,2024,2,22,3
2024-03-27 04:16:35.970424,20240327,2024,3,27,2
2024-07-26 14:17:35.970427,20240726,2024,7,26,4
2024-10-10 18:02:35.970430,20241010,2024,10,10,3
2024-08-24 13:32:35.970433,20240824,2024,8,24,5
2024-05-18 10:41:35.970437,20240518,2024,5,18,5
2024-02-24 22:25:35.970440,20240224,2024,2,24,5
2024-09-07 06:14:35.970443,20240907,2024,9,7,5
2024-04-10 21:24:35.970446,20240410,2024,4,10,2
2024-07-22 09:55:35.970450,20240722,2024,7,22,0
2024-08-12 17:28:35.970453,20240812,2024,8,12,0
2024-08-27 03:47:35.970456,20240827,2024,8,27,1
2024-06-05 19:19:35.970459,20240605,2024,6,5,2
2024-02-14 23:32:35.970463,20240214,2024,2,14,2
2024-08-15 23:12:35.970466,20240815,2024,8,15,3
2023-10-29 13:40:35.970469,20231029,2023,10,29,6
2024-06-26 15:50:35.970473,20240626,2024,6,26,2
2024-05-21 12:30:35.970476,20240521,2024,5,21,1
2024-08-09 02:18:35.970479,20240809,2024,8,9,4
2024-08-23 03:23:35.970483,20240823,2024,8,23,4
2024-08-17 12:04:35.970486,20240817,2024,8,17,5
2023-11-16 20:27:35.970489,20231116,2023,11,16,3
2023-12-05 00:50:35.970492,20231205,2023,12,5,1
2024-07-26 14:33:35.970496,20240726,2024,7,26,4
2024-08-13 01:43:35.970499,20240813,2024,8,13,1
2024-10-15 01:04:35.970502,20241015,2024,10,15,1
2023-11-01 06:33:35.970506,20231101,2023,11,1,2
2024-02-15 03:15:35.970509,20240215,2024,2,15,3
2024-09-21 19:12:35.970512,20240921,2024,9,21,5
2024-01-26 20:12:35.970516,20240126,2024,1,26,4
2024-04-28 23:02:35.970519,20240428,2024,4,28,6
2023-11-02 20:36:35.970522,20231102,2023,11,2,3
2024-01-22 08:24:35.970526,20240122,2024,1,22,0
2024-06-28 10:43:35.970529,20240628,2024,6,28,4
2024-08-26 22:38:35.970532,20240826,2024,8,26,0
2024-01-31 00:03:35.970536,20240131,2024,1,31,2
2024-03-21 12:53:35.970539,20240321,2024,3,21,3
2023-12-31 07:19:35.970543,20231231,2023,12,31,6
2024-05-12 01:21:35.970546,20240512,2024,5,12,6
2024-03-25 22:24:35.970549,20240325,2024,3,25,0
2024-07-30 05:34:35.970553,20240730,2024,7,30,1
2024-09-15 17:21:35.970556,20240915,2024,9,15,6
2023-11-19 17:07:35.970560,20231119,2023,11,19,6
2024-05-28 07:00:35.970563,20240528,2024,5,28,1
2023-12-16 14:08:35.970566,20231216,2023,12,16,5
2024-04-18 21:28:35.970570,20240418,2024,4,18,3
2023-12-24 14:30:35.970574,20231224,2023,12,24,6
2024-05-14 01:26:35.970577,20240514,2024,5,14,1
2024-07-01 22:11:35.970580,20240701,2024,7,1,0
2024-02-21 02:32:35.970584,20240221,2024,2,21,2
2024-05-25 06:44:35.970587,20240525,2024,5,25,5
2024-05-03 08:38:35.970590,20240503,2024,5,3,4
2024-01-22 10:50:35.970594,20240122,2024,1,22,0
2024-03-08 05:57:35.970597,20240308,2024,3,8,4
2024-06-03 21:49:35.970600,20240603,2024,6,3,0
2024-04-05 05:51:35.970604,20240405,2024,4,5,4
2023-12-19 22:17:35.970607,20231219,2023,12,19,1
2024-09-06 19:10:35.970611,20240906,2024,9,6,4
2024-03-13 05:49:35.970614,20240313,2024,3,13,2
2024-06-04 03:40:35.970617,20240604,2024,6,4,1
2024-05-24 12:12:35.970620,20240524,2024,5,24,4
2024-06-08 09:19:35.970624,20240608,2024,6,8,5
2023-10-22 07:53:35.970627,20231022,2023,10,22,6
2024-03-31 22:47:35.970631,20240331,2024,3,31,6
2023-12-23 02:52:35.970634,20231223,2023,12,23,5
2024-01-30 18:39:35.970638,20240130,2024,1,30,1
2024-09-01 09:26:35.970641,20240901,2024,9,1,6
2023-11-06 08:14:35.970644,20231106,2023,11,6,0
2024-03-05 09:48:35.970647,20240305,2024,3,5,1
2023-11-03 06:55:35.970651,20231103,2023,11,3,4
2023-11-13 03:26:35.970654,20231113,2023,11,13,0
2024-08-31 08:00:35.970657,20240831,2024,8,31,5
2023-10-30 07:13:35.970661,20231030,2023,10,30,0
2024-01-12 19:49:35.970664,20240112,2024,1,12,4
2024-06-10 05:20:35.970667,20240610,2024,6,10,0
2023-11-23 04:40:35.970671,20231123,2023,11,23,3
2024-06-04 20:56:35.970674,20240604,2024,6,4,1
2024-09-10 21:18:35.970677,20240910,2024,9,10,1
2023-11-24 23:32:35.970681,20231124,2023,11,24,4
2023-11-25 13:29:35.970684,20231125,2023,11,25,5
2023-10-28 12:34:35.970688,20231028,2023,10,28,5
2024-06-19 18:58:35.970691,20240619,2024,6,19,2
2024-06-13 15:59:35.970694,20240613,2024,6,13,3
2023-12-14 12:48:35.970698,20231214,2023,12,14,3
2024-04-11 06:42:35.970701,20240411,2024,4,11,3
2024-04-08 14:56:35.970704,20240408,2024,4,8,0
2023-11-15 01:38:35.970708,20231115,2023,11,15,2
2024-06-17 12:26:35.970711,20240617,2024,6,17,0
2024-04-07 10:07:35.970714,20240407,2024,4,7,6
2024-01-23 16:55:35.970718,20240123,2024,1,23,1
2024-04-02 09:21:35.970721,20240402,2024,4,2,1
2024-05-11 10:51:35.970724,20240511,2024,5,11,5
2023-11-08 18:41:35.970727,20231108,2023,11,8,2
2024-05-16 14:54:35.970731,20240516,2024,5,16,3
2024-04-05 13:12:35.970734,20240405,2024,4,5,4
2024-09-06 21:12:35.970737,20240906,2024,9,6,4
2023-12-15 06:19:35.970740,20231215,2023,12,15,4
2024-05-23 11:34:35.970744,20240523,2024,5,23,3
2024-09-25 06:55:35.970747,20240925,2024,9,25,2
2024-04-03 17:44:35.970750,20240403,2024,4,3,2
2024-01-24 07:18:35.970754,20240124,2024,1,24,2
2023-12-31 08:25:35.970757,20231231,2023,12,31,6
2023-11-12 11:01:35.970761,20231112,2023,11,12,6
2024-03-03 11:58:35.970764,20240303,2024,3,3,6
2024-05-08 09:20:35.970767,20240508,2024,5,8,2
2023-11-10 01:04:35.970771,20231110,2023,11,10,4
2024-06-01 12:26:35.970774,20240601,2024,6,1,5
2024-09-04 03:43:35.970777,20240904,2024,9,4,2
2024-09-23 13:28:35.970780,20240923,2024,9,23,0
2023-12-23 16:22:35.970784,20231223,2023,12,23,5
2023-11-08 08:41:35.970787,20231108,2023,11,8,2
2023-11-14 02:59:35.970791,20231114,2023,11,14,1
2024-05-17 09:14:35.970794,20240517,2024,5,17,4
2023-10-25 01:46:35.970797,20231025,2023,10,25,2
2024-03-01 01:30:35.970801,20240301,2024,3,1,4
2024-02-17 00:21:35.970804,20240217,2024,2,17,5
2024-03-23 09:01:35.970807,20240323,2024,3,23,5
2024-10-05 22:40:35.970811,20241005,2024,10,5,5
2024-08-13 07:20:35.970814,20240813,2024,8,13,1
2024-06-07 17:11:35.970817,20240607,2024,6,7,4
2024-05-01 06:49:35.970821,20240501,2024,5,1,2
2024-07-02 18:11:35.970824,20240702,2024,7,2,1
2024-08-02 11:28:35.970827,20240802,2024,8,2,4
2024-06-06 11:39:35.970830,20240606,2024,6,6,3
2024-07-04 04:43:35.970833,20240704,2024,7,4,3
2024-01-30 00:44:35.970837,20240130,2024,1,30,1
2024-10-07 09:53:35.970840,20241007,2024,10,7,0
2024-08-26 21:01:35.970844,20240826,2024,8,26,0
2024-05-15 15:18:35.970847,20240515,2024,5,15,2
2024-08-03 09:48:35.970851,20240803,2024,8,3,5
2024-07-18 00:34:35.970854,20240718,2024,7,18,3
2024-03-11 07:58:35.970857,20240311,2024,3,11,0
2024-09-14 01:48:35.970860,20240914,2024,9,14,5
2024-02-10 22:37:35.970864,20240210,2024,2,10,5
2024-01-28 08:42:35.970867,20240128,2024,1,28,6
2023-12-14 01:37:35.970871,20231214,2023,12,14,3
2024-06-19 06:32:35.970874,20240619,2024,6,19,2
2024-05-25 05:07:35.970877,20240525,2024,5,25,5
2024-09-21 18:04:35.970881,20240921,2024,9,21,5
2024-07-11 19:36:35.970884,20240711,2024,7,11,3
2024-10-15 02:50:35.970887,20241015,2024,10,15,1
2024-02-10 08:28:35.970891,20240210,2024,2,10,5
2024-02-23 12:03:35.970894,20240223,2024,2,23,4
2023-10-25 16:57:35.970897,20231025,2023,10,25,2
2024-08-20 19:08:35.970929,20240820,2024,8,20,1
2024-05-02 06:32:35.970932,20240502,2024,5,2,3
2024-03-23 17:33:35.970935,20240323,2024,3,23,5
2024-05-28 09:04:35.970939,20240528,2024,5,28,1
2023-12-02 09:58:35.970942,20231202,2023,12,2,5
2024-04-12 22:14:35.970945,20240412,2024,4,12,4
2023-12-23 20:06:35.970949,20231223,2023,12,23,5
2024-06-17 04:04:35.970952,20240617,2024,6,17,0
2024-09-21 01:20:35.970956,20240921,2024,9,21,5
2024-10-10 13:54:35.970959,20241010,2024,10,10,3
2024-08-16 14:40:35.970962,20240816,2024,8,16,4
2024-02-19 06:19:35.970966,20240219,2024,2,19,0
2024-04-23 10:06:35.970969,20240423,2024,4,23,1
2024-06-17 00:10:35.970972,20240617,2024,6,17,0
2024-10-09 14:55:35.970976,20241009,2024,10,9,2
2024-05-22 00:43:35.970979,20240522,2024,5,22,2
2024-03-19 18:55:35.970982,20240319,2024,3,19,1
2023-11-25 09:31:35.970986,20231125,2023,11,25,5
2023-12-21 00:20:35.970989,20231221,2023,12,21,3
2023-11-16 05:27:35.970995,20231116,2023,11,16,3
2023-12-24 15:20:35.970998,20231224,2023,12,24,6
2023-12-30 21:49:35.971002,20231230,2023,12,30,5
2024-07-07 01:53:35.971005,20240707,2024,7,7,6
2024-05-28 15:11:35.971008,20240528,2024,5,28,1
2023-10-22 05:04:35.971012,20231022,2023,10,22,6
2024-07-15 02:14:35.971015,20240715,2024,7,15,0
2023-12-27 22:17:35.971018,20231227,2023,12,27,2
2024-07-19 11:05:35.971022,20240719,2024,7,19,4
2023-12-20 04:05:35.971025,20231220,2023,12,20,2
2024-06-18 05:17:35.971028,20240618,2024,6,18,1
2024-09-29 20:28:35.971032,20240929,2024,9,29,6
2023-12-16 15:49:35.971035,20231216,2023,12,16,5
2023-12-28 05:16:35.971038,20231228,2023,12,28,3
2024-01-08 15:42:35.971042,20240108,2024,1,8,0
2024-03-20 22:09:35.971045,20240320,2024,3,20,2
2024-08-24 04:51:35.971048,20240824,2024,8,24,5
2024-07-21 15:50:35.971052,20240721,2024,7,21,6
2024-04-09 17:55:35.971055,20240409,2024,4,9,1
2024-08-30 20:36:35.971058,20240830,2024,8,30,4
2024-03-09 08:05:35.971061,20240309,2024,3,9,5
2024-03-29 12:22:35.971064,20240329,2024,3,29,4
2024-10-20 21:19:35.971068,20241020,2024,10,20,6
2024-07-13 22:51:35.971071,20240713,2024,7,13,5
2024-10-17 05:45:35.971075,20241017,2024,10,17,3
2024-10-08 19:56:35.971078,20241008,2024,10,8,1
2023-10-21 13:04:35.971081,20231021,2023,10,21,5
2024-07-13 09:28:35.971085,20240713,2024,7,13,5
2024-10-16 04:00:35.971088,20241016,2024,10,16,2
2024-06-23 15:21:35.971092,20240623,2024,6,23,6
2024-04-08 22:09:35.971095,20240408,2024,4,8,0
2024-03-09 16:11:35.971098,20240309,2024,3,9,5
2024-04-14 23:01:35.971101,20240414,2024,4,14,6
2024-05-08 16:14:35.971104,20240508,2024,5,8,2
2023-12-16 22:07:35.971108,20231216,2023,12,16,5
2024-09-19 12:28:35.971111,20240919,2024,9,19,3
2024-06-02 05:01:35.971114,20240602,2024,6,2,6
2023-12-26 19:19:35.971118,20231226,2023,12,26,1
2024-02-11 22:24:35.971121,20240211,2024,2,11,6
2024-06-25 21:14:35.971124,20240625,2024,6,25,1
2024-08-03 20:46:35.971128,20240803,2024,8,3,5
2024-09-07 12:54:35.971131,20240907,2024,9,7,5
2023-11-26 23:33:35.971134,20231126,2023,11,26,6
2024-09-15 11:06:35.971137,20240915,2024,9,15,6
2023-12-01 16:54:35.971141,20231201,2023,12,1,4
2023-11-25 22:25:35.971144,20231125,2023,11,25,5
2024-01-20 04:38:35.971147,20240120,2024,1,20,5
2024-01-17 14:16:35.971152,20240117,2024,1,17,2
2023-12-27 18:54:35.971155,20231227,2023,12,27,2
2024-09-24 19:48:35.971158,20240924,2024,9,24,1
2023-11-25 17:20:35.971162,20231125,2023,11,25,5
2024-10-01 02:08:35.971165,20241001,2024,10,1,1
2024-06-15 10:46:35.971168,20240615,2024,6,15,5
2024-01-14 15:53:35.971172,20240114,2024,1,14,6
2024-03-23 10:51:35.971175,20240323,2024,3,23,5
2024-08-24 09:34:35.971178,20240824,2024,8,24,5
2024-01-27 16:32:35.971182,20240127,2024,1,27,5
2023-10-27 07:33:35.971185,20231027,2023,10,27,4
2024-07-14 22:21:35.971188,20240714,2024,7,14,6
2023-12-19 21:03:35.971192,20231219,2023,12,19,1
2023-12-13 21:15:35.971195,20231213,2023,12,13,2
2024-10-15 10:00:35.971198,20241015,2024,10,15,1
2024-04-25 08:14:35.971202,20240425,2024,4,25,3
2023-12-11 14:43:35.971205,20231211,2023,12,11,0
2024-06-17 12:04:35.971208,20240617,2024,6,17,0
2023-12-24 10:13:35.971211,20231224,2023,12,24,6
2024-06-22 03:19:35.971215,20240622,2024,6,22,5
2024-06-20 00:10:35.971218,20240620,2024,6,20,3
2024-04-19 05:12:35.971221,20240419,2024,4,19,4
2023-12-29 18:25:35.971225,20231229,2023,12,29,4
2024-10-01 03:57:35.971228,20241001,2024,10,1,1
2023-10-28 18:05:35.971231,20231028,2023,10,28,5
2024-10-19 17:06:35.971235,20241019,2024,10,19,5
2024-01-16 23:01:35.971238,20240116,2024,1,16,1
2024-09-12 18:16:35.971241,20240912,2024,9,12,3
2024-03-22 06:20:35.971244,20240322,2024,3,22,4
2024-06-06 00:38:35.971248,20240606,2024,6,6,3
2024-09-27 12:32:35.971251,20240927,2024,9,27,4
2024-03-24 05:02:35.971254,20240324,2024,3,24,6
2024-03-31 09:32:35.971258,20240331,2024,3,31,6
2023-12-31 23:02:35.971261,20231231,2023,12,31,6
2024-04-25 15:11:35.971265,20240425,2024,4,25,3
2023-11-21 06:24:35.971270,20231121,2023,11,21,1
2024-05-07 22:27:35.971276,20240507,2024,5,7,1
2023-12-12 10:48:35.971282,20231212,2023,12,12,1
2024-07-25 03:55:35.971288,20240725,2024,7,25,3
2024-05-27 01:04:35.971294,20240527,2024,5,27,0
2024-01-17 23:29:35.971300,20240117,2024,1,17,2
2024-09-28 10:37:35.971306,20240928,2024,9,28,5
2024-08-27 12:11:35.971312,20240827,2024,8,27,1
2023-10-26 05:11:35.971318,20231026,2023,10,26,3
2024-08-05 07:29:35.971325,20240805,2024,8,5,0
2024-07-10 14:50:35.971331,20240710,2024,7,10,2
2023-11-03 11:53:35.971337,20231103,2023,11,3,4
2024-08-02 01:14:35.971344,20240802,2024,8,2,4
2024-01-23 06:10:35.971349,20240123,2024,1,23,1
2024-08-30 19:54:35.971355,20240830,2024,8,30,4
2023-12-26 03:57:35.971361,20231226,2023,12,26,1
2023-12-23 09:54:35.971368,20231223,2023,12,23,5
2023-11-21 12:44:35.971374,20231121,2023,11,21,1
2023-11-15 04:24:35.971380,20231115,2023,11,15,2
2023-11-17 23:03:35.971386,20231117,2023,11,17,4
2024-09-04 06:59:35.971393,20240904,2024,9,4,2
2024-08-08 04:59:35.971398,20240808,2024,8,8,3
2023-10-28 12:43:35.971405,20231028,2023,10,28,5
2024-01-14 15:13:35.971411,20240114,2024,1,14,6
2023-11-13 13:25:35.971417,20231113,2023,11,13,0
2024-05-01 08:19:35.971423,20240501,2024,5,1,2
2024-03-30 12:00:35.971429,20240330,2024,3,30,5
2024-07-16 18:05:35.971435,20240716,2024,7,16,1
2024-07-27 14:18:35.971442,20240727,2024,7,27,5
2024-06-12 13:59:35.971447,20240612,2024,6,12,2
2024-03-03 05:41:35.971451,20240303,2024,3,3,6
2024-04-21 11:59:35.971454,20240421,2024,4,21,6
2023-11-02 15:24:35.971457,20231102,2023,11,2,3
2024-01-20 05:15:35.971460,20240120,2024,1,20,5
2024-01-24 17:15:35.971464,20240124,2024,1,24,2
2024-01-16 05:53:35.971467,20240116,2024,1,16,1
2024-09-18 21:44:35.971471,20240918,2024,9,18,2
2023-10-23 04:47:35.971474,20231023,2023,10,23,0
2023-11-17 15:10:35.971478,20231117,2023,11,17,4
2023-12-07 22:48:35.971481,20231207,2023,12,7,3
2024-01-07 16:40:35.971484,20240107,2024,1,7,6
2024-07-25 18:38:35.971490,20240725,2024,7,25,3
2024-01-07 13:43:35.971495,20240107,2024,1,7,6
2024-01-20 12:18:35.971502,20240120,2024,1,20,5
2024-03-29 06:12:35.971506,20240329,2024,3,29,4
2024-09-08 07:21:35.971513,20240908,2024,9,8,6
2024-07-15 05:08:35.971519,20240715,2024,7,15,0
2024-07-24 22:36:35.971522,20240724,2024,7,24,2
2024-05-25 06:09:35.971526,20240525,2024,5,25,5
2024-01-13 18:35:35.971529,20240113,2024,1,13,5
2024-06-20 03:26:35.971532,20240620,2024,6,20,3
2024-10-10 08:48:35.971536,20241010,2024,10,10,3
2024-01-06 19:48:35.971539,20240106,2024,1,6,5
2023-12-21 22:19:35.971542,20231221,2023,12,21,3
2024-01-05 00:42:35.971546,20240105,2024,1,5,4
2024-08-21 10:43:35.971549,20240821,2024,8,21,2
2024-09-29 08:29:35.971552,20240929,2024,9,29,6
2024-09-14 09:10:35.971556,20240914,2024,9,14,5
2024-07-27 14:51:35.971559,20240727,2024,7,27,5
2023-12-01 09:32:35.971562,20231201,2023,12,1,4
2024-06-21 02:44:35.971565,20240621,2024,6,21,4
2024-10-20 13:18:35.971569,20241020,2024,10,20,6
2024-09-19 12:42:35.971572,20240919,2024,9,19,3
2024-07-06 21:10:35.971575,20240706,2024,7,6,5
2023-11-22 13:38:35.971579,20231122,2023,11,22,2
2024-02-22 02:02:35.971582,20240222,2024,2,22,3
2024-07-11 04:04:35.971586,20240711,2024,7,11,3
2023-12-06 03:37:35.971589,20231206,2023,12,6,2
2024-04-29 02:54:35.971593,20240429,2024,4,29,0
2024-01-11 10:37:35.971596,20240111,2024,1,11,3
2024-09-01 16:20:35.971599,20240901,2024,9,1,6
2023-12-02 01:35:35.971603,20231202,2023,12,2,5
2024-10-18 22:23:35.971606,20241018,2024,10,18,4
2024-04-11 09:12:35.971609,20240411,2024,4,11,3
2024-08-14 02:57:35.971613,20240814,2024,8,14,2
2024-10-05 10:18:35.971616,20241005,2024,10,5,5
2024-03-18 02:26:35.971619,20240318,2024,3,18,0
2024-01-18 20:49:35.971622,20240118,2024,1,18,3
2024-05-19 17:40:35.971626,20240519,2024,5,19,6
2024-10-21 09:06:35.971629,20241021,2024,10,21,0
2024-10-20 17:53:35.971632,20241020,2024,10,20,6
2023-12-23 11:40:35.971636,20231223,2023,12,23,5
2024-02-16 06:25:35.971639,20240216,2024,2,16,4
2024-06-03 03:39:35.971642,20240603,2024,6,3,0
2024-06-16 22:16:35.971646,20240616,2024,6,16,6
2024-01-18 07:35:35.971649,20240118,2024,1,18,3
2024-09-11 12:01:35.971653,20240911,2024,9,11,2
2024-04-23 18:11:35.971656,20240423,2024,4,23,1
2024-06-13 21:09:35.971659,20240613,2024,6,13,3
2024-06-04 09:35:35.971663,20240604,2024,6,4,1
2024-01-19 06:34:35.971666,20240119,2024,1,19,4
2023-10-29 20:23:35.971669,20231029,2023,10,29,6
2024-05-26 14:56:35.971673,20240526,2024,5,26,6
2023-11-12 17:32:35.971676,20231112,2023,11,12,6
2024-02-05 21:36:35.971679,20240205,2024,2,5,0
2024-01-29 05:25:35.971683,20240129,2024,1,29,0
2024-04-28 15:14:35.971686,20240428,2024,4,28,6
2023-11-09 13:21:35.971690,20231109,2023,11,9,3
2024-03-30 19:14:35.971693,20240330,2024,3,30,5
2023-11-30 05:45:35.971697,20231130,2023,11,30,3
2024-06-05 10:09:35.971700,20240605,2024,6,5,2
2023-10-22 09:39:35.971703,20231022,2023,10,22,6
2024-06-10 21:23:35.971706,20240610,2024,6,10,0
2024-05-23 11:28:35.971710,20240523,2024,5,23,3
2024-03-30 00:09:35.971713,20240330,2024,3,30,5
2023-10-29 21:29:35.971716,20231029,2023,10,29,6
2024-10-04 06:40:35.971720,20241004,2024,10,4,4
2023-11-06 11:05:35.971723,20231106,2023,11,6,0
2024-01-29 18:35:35.971726,20240129,2024,1,29,0
2024-07-23 16:46:35.971730,20240723,2024,7,23,1
2024-06-06 19:41:35.971733,20240606,2024,6,6,3
2023-11-23 16:19:35.971737,20231123,2023,11,23,3
2024-08-29 18:58:35.971740,20240829,2024,8,29,3
2024-03-23 11:35:35.971743,20240323,2024,3,23,5
2023-10-23 11:36:35.971747,20231023,2023,10,23,0
2024-01-27 04:50:35.971750,20240127,2024,1,27,5
2024-02-14 07:31:35.971753,20240214,2024,2,14,2
2024-03-05 14:11:35.971757,20240305,2024,3,5,1
2024-03-26 23:44:35.971760,20240326,2024,3,26,1
2024-05-25 01:21:35.971764,20240525,2024,5,25,5
2024-10-04 09:23:35.971767,20241004,2024,10,4,4
2024-07-09 19:52:35.971770,20240709,2024,7,9,1
2024-07-04 20:05:35.971774,20240704,2024,7,4,3
2024-01-17 10:17:35.971777,20240117,2024,1,17,2
2024-03-05 16:37:35.971780,20240305,2024,3,5,1
2024-01-28 00:33:35.971784,20240128,2024,1,28,6
2024-07-17 22:59:35.971787,20240717,2024,7,17,2
2024-06-16 05:53:35.971791,20240616,2024,6,16,6
2024-02-04 13:47:35.971794,20240204,2024,2,4,6
2024-03-29 15:45:35.971798,20240329,2024,3,29,4
2024-02-22 01:47:35.971801,20240222,2024,2,22,3
2024-09-21 08:18:35.971804,20240921,2024,9,21,5
2024-07-06 01:49:35.971808,20240706,2024,7,6,5
2024-01-28 14:50:35.971811,20240128,2024,1,28,6
2024-05-29 23:22:35.971815,20240529,2024,5,29,2
2024-01-02 13:25:35.971818,20240102,2024,1,2,1
2023-12-20 20:38:35.971822,20231220,2023,12,20,2
2024-08-25 08:37:35.971825,20240825,2024,8,25,6
2024-07-11 04:48:35.971828,20240711,2024,7,11,3
2023-12-18 13:06:35.971831,20231218,2023,12,18,0
2024-10-14 23:08:35.971835,20241014,2024,10,14,0
2024-01-21 22:38:35.971838,20240121,2024,1,21,6
2024-07-29 15:41:35.971841,20240729,2024,7,29,0
2023-11-24 07:23:35.971845,20231124,2023,11,24,4
2023-12-19 20:13:35.971848,20231219,2023,12,19,1
2024-02-21 18:27:35.971852,20240221,2024,2,21,2
2024-01-11 21:10:35.971855,20240111,2024,1,11,3
2024-05-22 02:47:35.971859,20240522,2024,5,22,2
2024-02-03 09:32:35.971862,20240203,2024,2,3,5
2024-05-12 19:24:35.971865,20240512,2024,5,12,6
2024-04-01 09:12:35.971869,20240401,2024,4,1,0
2024-06-24 06:40:35.971872,20240624,2024,6,24,0
2024-01-05 20:07:35.971875,20240105,2024,1,5,4
2024-08-23 09:55:35.971879,20240823,2024,8,23,4
2023-11-23 12:57:35.971882,20231123,2023,11,23,3
2024-04-03 00:56:35.971885,20240403,2024,4,3,2
2024-03-19 23:36:35.971889,20240319,2024,3,19,1
2024-10-14 15:57:35.971892,20241014,2024,10,14,0
2024-09-01 08:14:35.971895,20240901,2024,9,1,6
2024-01-07 10:18:35.971898,20240107,2024,1,7,6
2024-08-31 21:04:35.971902,20240831,2024,8,31,5
2024-08-02 16:51:35.971905,20240802,2024,8,2,4
2024-02-03 19:14:35.971908,20240203,2024,2,3,5
2023-12-19 23:07:35.971912,20231219,2023,12,19,1
2024-04-08 21:50:35.971915,20240408,2024,4,8,0
2024-09-23 14:41:35.971918,20240923,2024,9,23,0
2024-01-27 16:52:35.971921,20240127,2024,1,27,5
2024-02-15 19:52:35.971925,20240215,2024,2,15,3
2024-02-23 16:42:35.971928,20240223,2024,2,23,4
2024-10-18 12:12:35.971932,20241018,2024,10,18,4
2024-01-05 00:20:35.971935,20240105,2024,1,5,4
2024-10-11 15:59:35.971938,20241011,2024,10,11,4
2024-09-07 22:04:35.971942,20240907,2024,9,7,5
2024-09-13 01:29:35.971945,20240913,2024,9,13,4
2024-01-10 23:02:35.971948,20240110,2024,1,10,2
2024-04-27 20:38:35.971952,20240427,2024,4,27,5
2024-08-08 23:48:35.971955,20240808,2024,8,8,3
2024-03-06 16:07:35.971958,20240306,2024,3,6,2
2024-06-08 23:47:35.971962,20240608,2024,6,8,5
2024-07-09 22:32:35.971965,20240709,2024,7,9,1
2024-05-19 23:27:35.971968,20240519,2024,5,19,6
2024-02-17 23:11:35.971971,20240217,2024,2,17,5
2024-02-21 03:04:35.971975,20240221,2024,2,21,2
2024-06-13 02:04:35.971978,20240613,2024,6,13,3
2024-03-28 07:14:35.971981,20240328,2024,3,28,3
2024-09-24 14:41:35.971984,20240924,2024,9,24,1
2024-09-15 07:56:35.971988,20240915,2024,9,15,6
2023-10-22 04:50:35.971991,20231022,2023,10,22,6
2024-10-19 15:52:35.971994,20241019,2024,10,19,5
2024-05-13 20:25:35.971998,20240513,2024,5,13,0
2024-09-02 03:29:35.972001,20240902,2024,9,2,0
2024-09-11 11:25:35.972004,20240911,2024,9,11,2
2024-06-02 08:50:35.972007,20240602,2024,6,2,6
2023-12-21 11:23:35.972018,20231221,2023,12,21,3
2024-08-17 07:25:35.972022,20240817,2024,8,17,5
2024-06-28 17:36:35.972025,20240628,2024,6,28,4
2024-01-09 12:30:35.972029,20240109,2024,1,9,1
2024-07-20 17:32:35.972032,20240720,2024,7,20,5
2024-10-07 08:36:35.972036,20241007,2024,10,7,0
2023-12-03 20:55:35.972039,20231203,2023,12,3,6
2024-04-22 06:57:35.972042,20240422,2024,4,22,0
